customer_id,period,tenure_months,age,region,contract_type,monthly_charges,usage_minutes,support_calls,complaints_last_3m,payment_method,late_payments,marketing_emails_opened,active_days_last_month,churn
C0381,2023-08,22,63,International,Annual,85.58,269.94,0,0,BankTransfer,0,1,25,0
C0381,2023-09,23,63,International,Annual,85.58,330.55,0,1,BankTransfer,0,2,27,0
C0381,2023-10,24,63,International,Annual,85.58,442.07,0,0,BankTransfer,0,0,25,0
C0381,2023-11,25,63,International,Annual,85.58,345.65,2,1,BankTransfer,0,0,17,0
C0381,2023-12,26,63,International,Annual,85.58,317.03,0,0,BankTransfer,0,5,28,0
C0381,2024-01,27,63,International,Annual,85.58,271.33,1,0,BankTransfer,0,3,23,0
C0381,2024-02,28,63,International,Annual,85.58,325.6,1,0,BankTransfer,0,3,21,0
C0381,2024-03,29,63,International,Annual,85.58,301.82,1,4,BankTransfer,0,0,22,0
C0381,2024-04,30,63,International,Annual,85.58,210.8,1,0,BankTransfer,0,1,22,0
C0381,2024-05,31,63,International,Annual,85.58,333.46,1,0,BankTransfer,0,1,13,0
C0381,2024-06,32,63,International,Annual,85.58,274.32,1,0,BankTransfer,0,6,25,0
C0381,2024-07,33,63,International,Annual,85.58,318.97,0,0,BankTransfer,0,0,24,0
C0381,2024-08,34,63,International,Annual,85.58,447.6,0,0,BankTransfer,1,0,16,0
C0381,2024-09,35,63,International,Annual,85.58,307.8,2,0,BankTransfer,0,2,14,0
C0381,2024-10,36,63,International,Annual,85.58,382.91,1,0,BankTransfer,0,4,16,0
C0381,2024-11,37,63,International,Annual,85.58,396.17,0,1,BankTransfer,0,1,20,0
C0381,2024-12,38,63,International,Annual,85.58,286.15,0,0,BankTransfer,0,0,25,0
C0381,2025-01,39,63,International,Annual,85.58,359.26,2,0,BankTransfer,1,0,19,0
C0381,2025-02,40,63,International,Annual,85.58,383.79,2,0,BankTransfer,0,2,19,0
C0381,2025-03,41,63,International,Annual,85.58,303.57,2,0,BankTransfer,1,0,32,0
C0381,2025-04,42,63,International,Annual,85.58,355.65,0,0,BankTransfer,0,1,18,0
C0381,2025-05,43,63,International,Annual,85.58,325.28,1,0,BankTransfer,0,2,29,0
C0381,2025-06,44,63,International,Annual,85.58,382.07,2,0,BankTransfer,0,1,30,1
C0382,2023-01,7,60,East,Annual,43.63,435.74,1,0,Cash,0,1,23,0
C0382,2023-02,8,60,East,Annual,43.63,360.85,0,0,Cash,0,1,31,0
C0382,2023-03,9,60,East,Annual,43.63,412.04,0,0,Cash,1,3,24,0
C0382,2023-04,10,60,East,Annual,43.63,362.07,0,1,Cash,0,3,20,0
C0382,2023-05,11,60,East,Annual,43.63,343.91,0,0,Cash,0,0,21,0
C0382,2023-06,12,60,East,Annual,43.63,300.49,0,1,Cash,0,5,31,0
C0382,2023-07,13,60,East,Annual,43.63,443.63,1,0,Cash,0,1,27,0
C0382,2023-08,14,60,East,Annual,43.63,453.67,0,0,Cash,1,0,32,0
C0382,2023-09,15,60,East,Annual,43.63,316.84,1,1,Cash,0,1,22,0
C0382,2023-10,16,60,East,Annual,43.63,256.82,0,0,Cash,1,3,28,0
C0382,2023-11,17,60,East,Annual,43.63,337.85,0,0,Cash,0,1,20,0
C0382,2023-12,18,60,East,Annual,43.63,428.2,2,1,Cash,0,2,30,0
C0382,2024-01,19,60,East,Annual,43.63,361.94,0,0,Cash,0,0,24,0
C0382,2024-02,20,60,East,Annual,43.63,377.14,0,0,Cash,0,3,20,0
C0382,2024-03,21,60,East,Annual,43.63,317.17,0,0,Cash,0,3,27,0
C0382,2024-04,22,60,East,Annual,43.63,316.26,1,0,Cash,0,3,24,0
C0382,2024-05,23,60,East,Annual,43.63,368.29,1,0,Cash,0,1,27,0
C0382,2024-06,24,60,East,Annual,43.63,370.16,1,1,Cash,0,4,31,0
C0382,2024-07,25,60,East,Annual,43.63,273.09,0,0,Cash,0,2,26,0
C0382,2024-08,26,60,East,Annual,43.63,393.86,0,0,Cash,0,0,22,0
C0382,2024-09,27,60,East,Annual,43.63,347.12,2,0,Cash,0,2,27,0
C0382,2024-10,28,60,East,Annual,43.63,377.86,1,0,Cash,0,0,24,0
C0382,2024-11,29,60,East,Annual,43.63,401.68,2,0,Cash,0,3,23,0
C0382,2024-12,30,60,East,Annual,43.63,415.49,0,0,Cash,0,0,27,0
C0382,2025-01,31,60,East,Annual,43.63,338.1,0,0,Cash,0,0,21,0
C0382,2025-02,32,60,East,Annual,43.63,356.64,0,0,Cash,0,2,22,0
C0382,2025-03,33,60,East,Annual,43.63,423.23,2,0,Cash,0,2,18,0
C0382,2025-04,34,60,East,Annual,43.63,287.52,0,1,Cash,0,1,29,1
C0383,2023-01,11,47,South,Enterprise,56.72,195.46,3,1,BankTransfer,0,3,19,0
C0383,2023-02,12,47,South,Enterprise,56.72,362.64,1,0,BankTransfer,0,1,25,0
C0383,2023-03,13,47,South,Enterprise,56.72,281.41,2,0,BankTransfer,0,2,29,0
C0383,2023-04,14,47,South,Enterprise,56.72,270.48,0,0,BankTransfer,0,0,23,0
C0383,2023-05,15,47,South,Enterprise,56.72,335.8,0,0,BankTransfer,0,1,22,0
C0383,2023-06,16,47,South,Enterprise,56.72,268.91,0,0,BankTransfer,1,1,19,0
C0383,2023-07,17,47,South,Enterprise,56.72,213.27,1,0,BankTransfer,0,1,22,0
C0383,2023-08,18,47,South,Enterprise,56.72,141.96,0,1,BankTransfer,0,1,16,0
C0383,2023-09,19,47,South,Enterprise,56.72,220.85,0,0,BankTransfer,0,2,35,0
C0383,2023-10,20,47,South,Enterprise,56.72,205.3,1,0,BankTransfer,0,1,13,0
C0383,2023-11,21,47,South,Enterprise,56.72,325.82,1,0,BankTransfer,0,1,20,0
C0383,2023-12,22,47,South,Enterprise,56.72,317.25,1,1,BankTransfer,0,1,22,0
C0383,2024-01,23,47,South,Enterprise,56.72,366.7,0,0,BankTransfer,1,2,23,0
C0383,2024-02,24,47,South,Enterprise,56.72,226.26,1,0,BankTransfer,1,2,22,0
C0383,2024-03,25,47,South,Enterprise,56.72,292.59,1,0,BankTransfer,0,2,16,0
C0383,2024-04,26,47,South,Enterprise,56.72,221.22,1,0,BankTransfer,0,0,22,0
C0383,2024-05,27,47,South,Enterprise,56.72,197.61,2,0,BankTransfer,0,0,17,0
C0383,2024-06,28,47,South,Enterprise,56.72,272.76,1,0,BankTransfer,0,1,25,0
C0383,2024-07,29,47,South,Enterprise,56.72,311.42,0,1,BankTransfer,0,2,31,0
C0383,2024-08,30,47,South,Enterprise,56.72,323.79,1,0,BankTransfer,0,1,21,0
C0383,2024-09,31,47,South,Enterprise,56.72,422.47,2,0,BankTransfer,1,0,18,1
C0384,2023-01,10,25,Lima,Premium,70.46,441.92,1,1,DigitalWallet,0,0,25,0
C0384,2023-02,11,25,Lima,Premium,70.46,626.32,0,0,DigitalWallet,1,0,21,1
C0385,2023-01,17,34,South,Enterprise,78.85,367.32,3,1,DigitalWallet,0,1,15,1
C0386,2023-01,20,27,North,Monthly,60.79,638.4,1,0,CreditCard,0,2,25,0
C0386,2023-02,21,27,North,Monthly,60.79,484.66,0,0,CreditCard,0,2,27,0
C0386,2023-03,22,27,North,Monthly,60.79,492.98,0,1,CreditCard,0,1,14,0
C0386,2023-04,23,27,North,Monthly,60.79,617.59,0,1,CreditCard,0,3,26,0
C0386,2023-05,24,27,North,Monthly,60.79,543.03,2,1,CreditCard,0,2,24,0
C0386,2023-06,25,27,North,Monthly,60.79,439.92,1,2,CreditCard,0,2,17,1
C0387,2023-01,10,66,North,Annual,84.08,354.14,1,0,CreditCard,0,0,16,0
C0387,2023-02,11,66,North,Annual,84.08,320.57,2,1,CreditCard,0,0,23,0
C0387,2023-03,12,66,North,Annual,84.08,296.8,0,0,CreditCard,0,2,23,0
C0387,2023-04,13,66,North,Annual,84.08,311.69,1,0,CreditCard,0,0,24,0
C0387,2023-05,14,66,North,Annual,84.08,419.39,1,0,CreditCard,0,1,21,0
C0387,2023-06,15,66,North,Annual,84.08,324.87,0,1,CreditCard,0,0,17,1
C0388,2023-01,3,37,Center,Monthly,53.7,257.43,0,0,DigitalWallet,0,1,20,0
C0388,2023-02,4,37,Center,Monthly,53.7,290.32,1,0,DigitalWallet,1,2,26,0
C0388,2023-03,5,37,Center,Monthly,53.7,155.07,0,1,DigitalWallet,0,1,29,0
C0388,2023-04,6,37,Center,Monthly,53.7,117.64,0,0,DigitalWallet,0,2,24,0
C0388,2023-05,7,37,Center,Monthly,53.7,332.35,0,0,DigitalWallet,0,1,26,0
C0388,2023-06,8,37,Center,Monthly,53.7,210.32,1,0,DigitalWallet,0,2,20,0
C0388,2023-07,9,37,Center,Monthly,53.7,166.14,1,0,DigitalWallet,0,1,23,0
C0388,2023-08,10,37,Center,Monthly,53.7,260.29,1,0,DigitalWallet,1,2,18,0
C0388,2023-09,11,37,Center,Monthly,53.7,191.67,2,0,DigitalWallet,0,2,22,0
C0388,2023-10,12,37,Center,Monthly,53.7,316.33,0,0,DigitalWallet,0,2,29,0
C0388,2023-11,13,37,Center,Monthly,53.7,136.87,1,1,DigitalWallet,1,1,22,1
C0389,2023-01,21,31,Lima,Monthly,41.94,581.32,2,0,DigitalWallet,0,2,19,0
C0389,2023-02,22,31,Lima,Monthly,41.94,595.14,0,0,DigitalWallet,0,2,26,0
C0389,2023-03,23,31,Lima,Monthly,41.94,569.7,1,1,DigitalWallet,0,7,17,0
C0389,2023-04,24,31,Lima,Monthly,41.94,608.78,2,0,DigitalWallet,0,1,21,0
C0389,2023-05,25,31,Lima,Monthly,41.94,569.45,1,0,DigitalWallet,1,2,26,0
C0389,2023-06,26,31,Lima,Monthly,41.94,576.48,1,1,DigitalWallet,0,4,30,0
C0389,2023-07,27,31,Lima,Monthly,41.94,540.92,1,0,DigitalWallet,0,1,23,0
C0389,2023-08,28,31,Lima,Monthly,41.94,558.4,1,0,DigitalWallet,0,2,20,0
C0389,2023-09,29,31,Lima,Monthly,41.94,441.25,0,1,DigitalWallet,1,0,22,0
C0389,2023-10,30,31,Lima,Monthly,41.94,581.44,1,0,DigitalWallet,0,0,19,0
C0389,2023-11,31,31,Lima,Monthly,41.94,634.88,0,1,DigitalWallet,0,0,21,0
C0389,2023-12,32,31,Lima,Monthly,41.94,458.16,0,0,DigitalWallet,0,3,27,0
C0389,2024-01,33,31,Lima,Monthly,41.94,593.47,2,0,DigitalWallet,0,2,31,0
C0389,2024-02,34,31,Lima,Monthly,41.94,560.69,1,0,DigitalWallet,0,0,18,0
C0389,2024-03,35,31,Lima,Monthly,41.94,521.77,0,0,DigitalWallet,0,3,26,0
C0389,2024-04,36,31,Lima,Monthly,41.94,642.77,1,0,DigitalWallet,0,1,24,0
C0389,2024-05,37,31,Lima,Monthly,41.94,521.66,1,0,DigitalWallet,0,2,24,0
C0389,2024-06,38,31,Lima,Monthly,41.94,581.82,0,0,DigitalWallet,0,0,23,0
C0389,2024-07,39,31,Lima,Monthly,41.94,637.26,2,2,DigitalWallet,1,2,27,0
C0389,2024-08,40,31,Lima,Monthly,41.94,623.52,2,0,DigitalWallet,1,3,26,0
C0389,2024-09,41,31,Lima,Monthly,41.94,632.79,0,0,DigitalWallet,1,3,20,0
C0389,2024-10,42,31,Lima,Monthly,41.94,587.53,1,0,DigitalWallet,1,0,26,0
C0389,2024-11,43,31,Lima,Monthly,41.94,654.42,0,0,DigitalWallet,2,1,17,1
C0390,2023-01,6,56,East,Enterprise,63.04,473.19,1,0,Debit,0,2,25,0
C0390,2023-02,7,56,East,Enterprise,63.04,405.76,0,0,Debit,0,4,26,0
C0390,2023-03,8,56,East,Enterprise,63.04,520.8,1,0,Debit,1,4,22,0
C0390,2023-04,9,56,East,Enterprise,63.04,422.5,1,0,Debit,0,3,25,0
C0390,2023-05,10,56,East,Enterprise,63.04,565.4,1,0,Debit,1,1,22,0
C0390,2023-06,11,56,East,Enterprise,63.04,402.9,0,0,Debit,1,0,20,0
C0390,2023-07,12,56,East,Enterprise,63.04,573.72,0,0,Debit,0,2,22,0
C0390,2023-08,13,56,East,Enterprise,63.04,470.16,1,0,Debit,0,2,20,0
C0390,2023-09,14,56,East,Enterprise,63.04,469.72,1,1,Debit,0,1,27,0
C0390,2023-10,15,56,East,Enterprise,63.04,557.64,1,0,Debit,0,1,23,0
C0390,2023-11,16,56,East,Enterprise,63.04,572.37,1,0,Debit,2,0,17,0
C0390,2023-12,17,56,East,Enterprise,63.04,387.02,1,0,Debit,0,2,24,0
C0390,2024-01,18,56,East,Enterprise,63.04,491.76,3,0,Debit,0,1,28,0
C0390,2024-02,19,56,East,Enterprise,63.04,509.62,1,0,Debit,0,0,25,0
C0390,2024-03,20,56,East,Enterprise,63.04,381.01,1,0,Debit,0,1,23,0
C0390,2024-04,21,56,East,Enterprise,63.04,449.08,1,1,Debit,0,2,26,0
C0390,2024-05,22,56,East,Enterprise,63.04,505.89,0,0,Debit,0,1,21,0
C0390,2024-06,23,56,East,Enterprise,63.04,521.15,1,1,Debit,1,1,20,0
C0390,2024-07,24,56,East,Enterprise,63.04,534.59,0,0,Debit,0,0,24,0
C0390,2024-08,25,56,East,Enterprise,63.04,491.1,0,0,Debit,1,2,19,0
C0390,2024-09,26,56,East,Enterprise,63.04,539.75,2,0,Debit,0,0,21,1
C0391,2023-01,5,58,North,Premium,42.01,462.07,0,0,Debit,0,0,20,0
C0391,2023-02,6,58,North,Premium,42.01,721.55,1,0,Debit,0,1,13,0
C0391,2023-03,7,58,North,Premium,42.01,539.01,0,0,Debit,0,2,27,0
C0391,2023-04,8,58,North,Premium,42.01,532.77,0,0,Debit,1,0,23,0
C0391,2023-05,9,58,North,Premium,42.01,609.26,1,0,Debit,0,2,16,1
C0392,2023-01,9,29,Center,Annual,34.68,401.33,1,1,BankTransfer,0,1,19,0
C0392,2023-02,10,29,Center,Annual,34.68,453.46,1,0,BankTransfer,0,1,24,0
C0392,2023-03,11,29,Center,Annual,34.68,518.09,1,0,BankTransfer,0,1,24,0
C0392,2023-04,12,29,Center,Annual,34.68,464.95,0,0,BankTransfer,0,1,25,0
C0392,2023-05,13,29,Center,Annual,34.68,480.66,2,0,BankTransfer,1,1,21,0
C0392,2023-06,14,29,Center,Annual,34.68,547.18,0,0,BankTransfer,0,1,16,0
C0392,2023-07,15,29,Center,Annual,34.68,535.18,0,1,BankTransfer,1,2,21,0
C0392,2023-08,16,29,Center,Annual,34.68,418.03,0,0,BankTransfer,0,3,23,0
C0392,2023-09,17,29,Center,Annual,34.68,509.26,1,0,BankTransfer,0,1,22,0
C0392,2023-10,18,29,Center,Annual,34.68,488.53,0,0,BankTransfer,0,1,20,0
C0392,2023-11,19,29,Center,Annual,34.68,443.07,0,0,BankTransfer,0,0,27,0
C0392,2023-12,20,29,Center,Annual,34.68,372.17,1,0,BankTransfer,0,1,18,0
C0392,2024-01,21,29,Center,Annual,34.68,500.0,0,0,BankTransfer,0,3,28,0
C0392,2024-02,22,29,Center,Annual,34.68,436.31,0,1,BankTransfer,0,0,26,0
C0392,2024-03,23,29,Center,Annual,34.68,379.16,2,0,BankTransfer,0,0,22,0
C0392,2024-04,24,29,Center,Annual,34.68,380.84,1,0,BankTransfer,0,4,30,0
C0392,2024-05,25,29,Center,Annual,34.68,441.74,0,1,BankTransfer,0,4,30,0
C0392,2024-06,26,29,Center,Annual,34.68,332.51,0,0,BankTransfer,0,0,28,0
C0392,2024-07,27,29,Center,Annual,34.68,333.79,0,0,BankTransfer,0,3,24,0
C0392,2024-08,28,29,Center,Annual,34.68,465.6,2,0,BankTransfer,1,2,36,0
C0392,2024-09,29,29,Center,Annual,34.68,342.6,0,1,BankTransfer,0,1,18,0
C0392,2024-10,30,29,Center,Annual,34.68,604.52,0,0,BankTransfer,0,0,26,0
C0392,2024-11,31,29,Center,Annual,34.68,559.92,0,0,BankTransfer,0,1,29,0
C0392,2024-12,32,29,Center,Annual,34.68,497.58,1,0,BankTransfer,1,1,20,0
C0392,2025-01,33,29,Center,Annual,34.68,463.39,0,0,BankTransfer,1,1,25,1
C0393,2023-01,6,46,Lima,Annual,67.43,373.69,0,0,Cash,0,1,19,0
C0393,2023-02,7,46,Lima,Annual,67.43,462.23,0,0,Cash,0,1,28,0
C0393,2023-03,8,46,Lima,Annual,67.43,344.54,1,1,Cash,0,1,17,0
C0393,2023-04,9,46,Lima,Annual,67.43,385.93,0,0,Cash,1,5,27,0
C0393,2023-05,10,46,Lima,Annual,67.43,273.69,0,0,Cash,0,0,23,0
C0393,2023-06,11,46,Lima,Annual,67.43,373.58,0,0,Cash,0,2,26,0
C0393,2023-07,12,46,Lima,Annual,67.43,350.61,0,0,Cash,0,0,24,0
C0393,2023-08,13,46,Lima,Annual,67.43,298.39,1,0,Cash,0,5,28,0
C0393,2023-09,14,46,Lima,Annual,67.43,451.79,0,0,Cash,0,3,22,1
C0394,2023-01,12,62,South,Premium,41.84,255.08,0,0,BankTransfer,2,3,23,1
C0395,2023-01,7,18,North,Monthly,31.61,372.27,0,1,CreditCard,1,1,24,0
C0395,2023-02,8,18,North,Monthly,31.61,319.64,0,0,CreditCard,0,5,26,1
C0396,2023-01,8,20,Lima,Monthly,76.27,403.42,0,0,DigitalWallet,0,1,24,0
C0396,2023-02,9,20,Lima,Monthly,76.27,453.71,0,1,DigitalWallet,0,0,26,0
C0396,2023-03,10,20,Lima,Monthly,76.27,460.37,0,1,DigitalWallet,0,3,23,0
C0396,2023-04,11,20,Lima,Monthly,76.27,394.86,1,0,DigitalWallet,0,1,29,0
C0396,2023-05,12,20,Lima,Monthly,76.27,502.58,0,1,DigitalWallet,0,1,27,0
C0396,2023-06,13,20,Lima,Monthly,76.27,503.8,1,0,DigitalWallet,0,2,25,0
C0396,2023-07,14,20,Lima,Monthly,76.27,556.19,0,0,DigitalWallet,0,4,23,0
C0396,2023-08,15,20,Lima,Monthly,76.27,459.77,1,0,DigitalWallet,1,3,24,0
C0396,2023-09,16,20,Lima,Monthly,76.27,381.27,0,1,DigitalWallet,0,1,27,0
C0396,2023-10,17,20,Lima,Monthly,76.27,447.32,2,1,DigitalWallet,0,0,23,0
C0396,2023-11,18,20,Lima,Monthly,76.27,348.71,1,1,DigitalWallet,0,3,23,0
C0396,2023-12,19,20,Lima,Monthly,76.27,421.17,1,1,DigitalWallet,0,1,20,1
C0397,2023-01,11,53,Lima,Premium,77.65,532.3,0,0,CreditCard,0,2,27,0
C0397,2023-02,12,53,Lima,Premium,77.65,494.16,0,0,CreditCard,0,0,24,0
C0397,2023-03,13,53,Lima,Premium,77.65,447.94,3,1,CreditCard,0,2,21,0
C0397,2023-04,14,53,Lima,Premium,77.65,625.92,0,1,CreditCard,2,2,24,0
C0397,2023-05,15,53,Lima,Premium,77.65,491.95,0,0,CreditCard,0,4,25,0
C0397,2023-06,16,53,Lima,Premium,77.65,475.78,0,0,CreditCard,0,3,16,0
C0397,2023-07,17,53,Lima,Premium,77.65,508.3,0,1,CreditCard,1,2,31,0
C0397,2023-08,18,53,Lima,Premium,77.65,551.54,0,1,CreditCard,0,1,10,1
C0398,2023-01,3,45,South,Premium,44.16,494.74,1,1,CreditCard,1,0,14,0
C0398,2023-02,4,45,South,Premium,44.16,559.93,1,0,CreditCard,0,2,21,0
C0398,2023-03,5,45,South,Premium,44.16,553.91,2,1,CreditCard,0,0,20,0
C0398,2023-04,6,45,South,Premium,44.16,599.95,1,0,CreditCard,0,1,17,0
C0398,2023-05,7,45,South,Premium,44.16,520.0,2,0,CreditCard,1,1,16,0
C0398,2023-06,8,45,South,Premium,44.16,526.68,1,0,CreditCard,0,2,17,0
C0398,2023-07,9,45,South,Premium,44.16,583.89,1,0,CreditCard,0,0,23,0
C0398,2023-08,10,45,South,Premium,44.16,528.21,0,0,CreditCard,0,1,23,0
C0398,2023-09,11,45,South,Premium,44.16,577.56,0,1,CreditCard,1,0,20,0
C0398,2023-10,12,45,South,Premium,44.16,661.2,1,1,CreditCard,0,1,22,0
C0398,2023-11,13,45,South,Premium,44.16,556.65,3,0,CreditCard,0,2,31,0
C0398,2023-12,14,45,South,Premium,44.16,551.54,2,0,CreditCard,1,2,19,0
C0398,2024-01,15,45,South,Premium,44.16,534.02,0,0,CreditCard,0,0,17,0
C0398,2024-02,16,45,South,Premium,44.16,594.45,0,0,CreditCard,2,1,11,0
C0398,2024-03,17,45,South,Premium,44.16,612.33,0,0,CreditCard,0,0,13,0
C0398,2024-04,18,45,South,Premium,44.16,604.16,1,0,CreditCard,0,3,21,0
C0398,2024-05,19,45,South,Premium,44.16,571.44,1,0,CreditCard,1,1,28,0
C0398,2024-06,20,45,South,Premium,44.16,464.57,2,0,CreditCard,0,1,29,0
C0398,2024-07,21,45,South,Premium,44.16,584.48,2,0,CreditCard,0,0,22,1
C0399,2023-01,4,39,North,Enterprise,45.55,491.18,0,0,Cash,0,2,28,0
C0399,2023-02,5,39,North,Enterprise,45.55,450.57,1,0,Cash,0,1,26,0
C0399,2023-03,6,39,North,Enterprise,45.55,496.47,0,1,Cash,0,1,23,0
C0399,2023-04,7,39,North,Enterprise,45.55,522.35,1,0,Cash,0,4,18,0
C0399,2023-05,8,39,North,Enterprise,45.55,556.48,3,0,Cash,0,2,21,0
C0399,2023-06,9,39,North,Enterprise,45.55,531.23,0,0,Cash,0,1,24,0
C0399,2023-07,10,39,North,Enterprise,45.55,646.49,2,2,Cash,0,0,30,0
C0399,2023-08,11,39,North,Enterprise,45.55,428.02,0,0,Cash,1,2,23,0
C0399,2023-09,12,39,North,Enterprise,45.55,467.91,1,0,Cash,0,1,20,0
C0399,2023-10,13,39,North,Enterprise,45.55,543.2,0,0,Cash,1,2,22,0
C0399,2023-11,14,39,North,Enterprise,45.55,443.15,0,0,Cash,0,1,25,0
C0399,2023-12,15,39,North,Enterprise,45.55,487.26,0,0,Cash,1,1,15,0
C0399,2024-01,16,39,North,Enterprise,45.55,519.87,1,0,Cash,0,0,23,0
C0399,2024-02,17,39,North,Enterprise,45.55,490.31,0,1,Cash,0,0,21,0
C0399,2024-03,18,39,North,Enterprise,45.55,513.01,0,0,Cash,0,1,25,0
C0399,2024-04,19,39,North,Enterprise,45.55,598.43,1,0,Cash,1,2,23,0
C0399,2024-05,20,39,North,Enterprise,45.55,467.32,0,0,Cash,0,1,29,0
C0399,2024-06,21,39,North,Enterprise,45.55,509.24,0,0,Cash,1,2,26,0
C0399,2024-07,22,39,North,Enterprise,45.55,523.69,0,0,Cash,0,4,28,0
C0399,2024-08,23,39,North,Enterprise,45.55,507.06,0,0,Cash,0,0,27,1
C0400,2023-01,22,21,Center,Monthly,44.58,139.85,2,1,DigitalWallet,0,2,31,0
C0400,2023-02,23,21,Center,Monthly,44.58,258.58,0,0,DigitalWallet,0,0,21,0
C0400,2023-03,24,21,Center,Monthly,44.58,331.24,1,1,DigitalWallet,0,0,22,1
C0401,2023-01,7,64,Center,Monthly,50.02,369.37,0,0,Cash,0,2,23,0
C0401,2023-02,8,64,Center,Monthly,50.02,317.59,0,0,Cash,0,2,25,0
C0401,2023-03,9,64,Center,Monthly,50.02,440.11,2,0,Cash,0,1,30,0
C0401,2023-04,10,64,Center,Monthly,50.02,291.61,1,0,Cash,0,1,32,0
C0401,2023-05,11,64,Center,Monthly,50.02,356.89,2,0,Cash,1,3,24,0
C0401,2023-06,12,64,Center,Monthly,50.02,342.9,1,1,Cash,0,1,18,0
C0401,2023-07,13,64,Center,Monthly,50.02,495.46,1,0,Cash,1,0,21,0
C0401,2023-08,14,64,Center,Monthly,50.02,507.61,1,1,Cash,0,0,22,0
C0401,2023-09,15,64,Center,Monthly,50.02,416.49,0,0,Cash,0,2,28,0
C0401,2023-10,16,64,Center,Monthly,50.02,339.31,2,1,Cash,0,1,21,0
C0401,2023-11,17,64,Center,Monthly,50.02,283.87,0,0,Cash,0,0,29,0
C0401,2023-12,18,64,Center,Monthly,50.02,321.31,2,1,Cash,0,2,24,0
C0401,2024-01,19,64,Center,Monthly,50.02,468.8,0,0,Cash,0,2,16,0
C0401,2024-02,20,64,Center,Monthly,50.02,391.58,0,0,Cash,0,1,32,0
C0401,2024-03,21,64,Center,Monthly,50.02,301.96,1,3,Cash,0,2,29,0
C0401,2024-04,22,64,Center,Monthly,50.02,439.5,1,0,Cash,0,4,20,0
C0401,2024-05,23,64,Center,Monthly,50.02,442.74,0,0,Cash,0,0,14,0
C0401,2024-06,24,64,Center,Monthly,50.02,331.72,1,0,Cash,0,2,20,0
C0401,2024-07,25,64,Center,Monthly,50.02,377.78,1,0,Cash,0,3,24,0
C0401,2024-08,26,64,Center,Monthly,50.02,270.17,0,0,Cash,0,0,21,0
C0401,2024-09,27,64,Center,Monthly,50.02,427.59,2,0,Cash,0,2,22,0
C0401,2024-10,28,64,Center,Monthly,50.02,443.11,2,0,Cash,0,0,29,1
C0402,2023-01,22,40,International,Annual,37.54,382.89,1,1,DigitalWallet,0,0,30,0
C0402,2023-02,23,40,International,Annual,37.54,432.81,0,0,DigitalWallet,0,0,29,0
C0402,2023-03,24,40,International,Annual,37.54,287.07,1,0,DigitalWallet,0,2,20,0
C0402,2023-04,25,40,International,Annual,37.54,445.78,1,0,DigitalWallet,0,0,30,0
C0402,2023-05,26,40,International,Annual,37.54,426.69,0,0,DigitalWallet,0,2,22,0
C0402,2023-06,27,40,International,Annual,37.54,424.01,0,0,DigitalWallet,1,0,32,0
C0402,2023-07,28,40,International,Annual,37.54,466.78,1,0,DigitalWallet,1,4,16,0
C0402,2023-08,29,40,International,Annual,37.54,358.15,0,1,DigitalWallet,0,4,14,0
C0402,2023-09,30,40,International,Annual,37.54,414.89,1,0,DigitalWallet,0,5,28,1
C0403,2023-01,22,40,South,Annual,75.87,304.01,0,0,Cash,0,3,11,0
C0403,2023-02,23,40,South,Annual,75.87,259.84,1,0,Cash,0,2,33,0
C0403,2023-03,24,40,South,Annual,75.87,214.38,0,0,Cash,0,0,19,0
C0403,2023-04,25,40,South,Annual,75.87,272.99,0,0,Cash,0,0,25,0
C0403,2023-05,26,40,South,Annual,75.87,279.52,1,0,Cash,1,1,24,0
C0403,2023-06,27,40,South,Annual,75.87,206.72,0,0,Cash,0,1,25,0
C0403,2023-07,28,40,South,Annual,75.87,179.39,0,0,Cash,0,3,23,0
C0403,2023-08,29,40,South,Annual,75.87,302.08,0,0,Cash,1,1,26,0
C0403,2023-09,30,40,South,Annual,75.87,286.93,2,0,Cash,0,4,18,0
C0403,2023-10,31,40,South,Annual,75.87,252.57,0,0,Cash,1,1,15,0
C0403,2023-11,32,40,South,Annual,75.87,323.17,1,0,Cash,1,0,24,0
C0403,2023-12,33,40,South,Annual,75.87,277.68,1,1,Cash,0,2,27,0
C0403,2024-01,34,40,South,Annual,75.87,442.23,2,1,Cash,0,2,26,1
C0404,2023-01,13,43,East,Annual,44.83,447.09,1,0,BankTransfer,0,1,21,0
C0404,2023-02,14,43,East,Annual,44.83,661.0,0,1,BankTransfer,1,2,17,0
C0404,2023-03,15,43,East,Annual,44.83,424.47,1,1,BankTransfer,0,5,16,1
C0405,2023-01,13,55,South,Annual,74.27,165.47,2,0,DigitalWallet,0,0,21,0
C0405,2023-02,14,55,South,Annual,74.27,133.0,3,0,DigitalWallet,0,0,20,0
C0405,2023-03,15,55,South,Annual,74.27,133.88,2,0,DigitalWallet,0,1,25,0
C0405,2023-04,16,55,South,Annual,74.27,204.73,1,1,DigitalWallet,0,5,21,0
C0405,2023-05,17,55,South,Annual,74.27,178.97,0,0,DigitalWallet,0,0,18,0
C0405,2023-06,18,55,South,Annual,74.27,220.93,0,0,DigitalWallet,1,1,28,0
C0405,2023-07,19,55,South,Annual,74.27,181.19,2,0,DigitalWallet,0,1,25,0
C0405,2023-08,20,55,South,Annual,74.27,276.01,3,1,DigitalWallet,0,3,34,0
